"","Accuracy","Sample","Immune cells added","Group","variable","value","Group2"
"840",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"841",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"842",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"843",1,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"844",0.999625,"CancerCellpseudoPBMC_7500_GSE155698_PDAC_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",0.994,"Primary cancer cell"
"845",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"846",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"847",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"848",1,"CancerCellpseudoPBMC_7500_GSE162025_NPC_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"849",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"850",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"851",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"852",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"853",1,"CancerCellpseudoPBMC_7500_GSE168652_Cervix_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",1,"Primary cancer cell"
"854",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"855",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"856",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"857",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"858",1,"CancerCellpseudoPBMC_7500_GSE173682_Endome_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",1,"Primary cancer cell"
"859",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"860",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"861",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"862",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"863",1,"CancerCellpseudoPBMC_7500_GSE173682_Ovarian_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",1,"Primary cancer cell"
"864",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"865",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"866",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"867",1,"CancerCellpseudoPBMC_7500_GSE176031_Prostate_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"868",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"869",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"870",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"871",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"872",1,"CancerCellpseudoPBMC_7500_GSE176078_BC_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",1,"Primary cancer cell"
"873",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"874",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"875",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"876",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"877",1,"CancerCellpseudoPBMC_7500_GSE178318_CRC_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",1,"Primary cancer cell"
"878",1,"CancerCellpseudoPBMC_7500_GSE193337_Prostate_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"879",1,"CancerCellpseudoPBMC_7500_GSE193337_Prostate_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"880",1,"CancerCellpseudoPBMC_7500_GSE193337_Prostate_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"881",1,"CancerCellpseudoPBMC_7500_GSE193337_Prostate_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"882",0.999875,"CancerCellpseudoPBMC_7500_GSE193337_Prostate_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",0.998,"Primary cancer cell"
"883",1,"CancerCellpseudoPBMC_7500_GSE215120_Melanoma_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"884",1,"CancerCellpseudoPBMC_7500_GSE215120_Melanoma_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"885",1,"CancerCellpseudoPBMC_7500_GSE215120_Melanoma_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"886",1,"CancerCellpseudoPBMC_7500_GSE215120_Melanoma_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"887",0.999875,"CancerCellpseudoPBMC_7500_GSE215120_Melanoma_n500.csv","Immune cells
n=7500","500","Sensitivity",0.998,"Primary cancer cell"
"888",1,"CancerCellpseudoPBMC_7500_GSM3946506_Mela_cl_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"889",1,"CancerCellpseudoPBMC_7500_GSM3946506_Mela_cl_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"890",1,"CancerCellpseudoPBMC_7500_GSM3946506_Mela_cl_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"891",1,"CancerCellpseudoPBMC_7500_GSM3946506_Mela_cl_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"892",1,"CancerCellpseudoPBMC_7500_OMIX001073_GC_Epi_n10.csv","Immune cells
n=7500","10","Sensitivity",1,"Primary cancer cell"
"893",1,"CancerCellpseudoPBMC_7500_OMIX001073_GC_Epi_n100.csv","Immune cells
n=7500","100","Sensitivity",1,"Primary cancer cell"
"894",1,"CancerCellpseudoPBMC_7500_OMIX001073_GC_Epi_n20.csv","Immune cells
n=7500","20","Sensitivity",1,"Primary cancer cell"
"895",1,"CancerCellpseudoPBMC_7500_OMIX001073_GC_Epi_n5.csv","Immune cells
n=7500","5","Sensitivity",1,"Primary cancer cell"
"896",1,"CancerCellpseudoPBMC_7500_OMIX001073_GC_Epi_n500.csv","Immune cells
n=7500","500","Sensitivity",1,"Primary cancer cell"
"897",1,"predict_E-MTAB-11948_Cervix_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"898",1,"predict_E-MTAB-11948_Cervix_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"899",1,"predict_E-MTAB-11948_Cervix_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"900",1,"predict_E-MTAB-11948_Cervix_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"901",1,"predict_E-MTAB-11948_Cervix_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"902",1,"predict_E-MTAB-11948_Cervix_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"903",1,"predict_E-MTAB-11948_Cervix_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"904",1,"predict_E-MTAB-11948_Cervix_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"905",1,"predict_E-MTAB-11948_Cervix_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",1,"Primary cancer cell"
"906",1,"predict_E-MTAB-11948_Cervix_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",1,"Primary cancer cell"
"907",1,"predict_GSE127465_NSCLC2019_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"908",1,"predict_GSE127465_NSCLC2019_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"909",1,"predict_GSE127465_NSCLC2019_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"910",1,"predict_GSE127465_NSCLC2019_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"911",1,"predict_GSE127465_NSCLC2019_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"912",1,"predict_GSE127465_NSCLC2019_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"913",1,"predict_GSE127465_NSCLC2019_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"914",1,"predict_GSE127465_NSCLC2019_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"915",1,"predict_GSE132465_CRC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"916",1,"predict_GSE132465_CRC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"917",1,"predict_GSE132465_CRC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"918",1,"predict_GSE132465_CRC_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"919",1,"predict_GSE132465_CRC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"920",1,"predict_GSE132465_CRC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"921",1,"predict_GSE132465_CRC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"922",1,"predict_GSE132465_CRC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"923",1,"predict_GSE132465_CRC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",1,"Primary cancer cell"
"924",1,"predict_GSE132465_CRC_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",1,"Primary cancer cell"
"925",1,"predict_GSE148071_LUNG_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"926",1,"predict_GSE148071_LUNG_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"927",1,"predict_GSE148071_LUNG_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"928",1,"predict_GSE148071_LUNG_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"929",1,"predict_GSE148071_LUNG_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"930",1,"predict_GSE148071_LUNG_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"931",1,"predict_GSE148071_LUNG_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"932",1,"predict_GSE148071_LUNG_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"933",1,"predict_GSE148071_LUNG_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",1,"Primary cancer cell"
"934",1,"predict_GSE148071_LUNG_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",1,"Primary cancer cell"
"935",1,"predict_GSE149614_HCC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"936",1,"predict_GSE149614_HCC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"937",1,"predict_GSE149614_HCC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"938",1,"predict_GSE149614_HCC_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"939",1,"predict_GSE149614_HCC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"940",1,"predict_GSE149614_HCC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"941",1,"predict_GSE149614_HCC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"942",1,"predict_GSE149614_HCC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"943",1,"predict_GSE149614_HCC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",1,"Primary cancer cell"
"944",1,"predict_GSE149614_HCC_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",1,"Primary cancer cell"
"945",1,"predict_GSE150430_NPC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"946",1,"predict_GSE150430_NPC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"947",1,"predict_GSE150430_NPC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"948",1,"predict_GSE150430_NPC_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"949",1,"predict_GSE150430_NPC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"950",1,"predict_GSE150430_NPC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"951",1,"predict_GSE150430_NPC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"952",1,"predict_GSE150430_NPC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"953",0.999689440993789,"predict_GSE150430_NPC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",0.998,"Primary cancer cell"
"954",0.999867233138609,"predict_GSE150430_NPC_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",0.998,"Primary cancer cell"
"955",1,"predict_GSE150825_NPC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"956",1,"predict_GSE150825_NPC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"957",1,"predict_GSE150825_NPC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"958",1,"predict_GSE150825_NPC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"959",1,"predict_GSE150825_NPC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"960",1,"predict_GSE150825_NPC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"961",1,"predict_GSE155698_PDAC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"962",1,"predict_GSE155698_PDAC_Epi_n10_GSE199994_HD1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"963",1,"predict_GSE155698_PDAC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"964",1,"predict_GSE155698_PDAC_Epi_n100_GSE199994_HD1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"965",1,"predict_GSE155698_PDAC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"966",1,"predict_GSE155698_PDAC_Epi_n20_GSE199994_HD1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"967",1,"predict_GSE155698_PDAC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"968",1,"predict_GSE155698_PDAC_Epi_n5_GSE199994_HD1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"969",0.999068322981366,"predict_GSE155698_PDAC_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",0.994,"Primary cancer cell"
"970",0.999601699415826,"predict_GSE155698_PDAC_Epi_n500_GSE199994_HD1.csv","GSE155698 HD1
n=2720","500","Sensitivity",0.994,"Primary cancer cell"
"971",1,"predict_GSE162025_NPC_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"972",1,"predict_GSE162025_NPC_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"973",1,"predict_GSE162025_NPC_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"974",1,"predict_GSE162025_NPC_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"975",1,"predict_GSE162025_NPC_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"976",1,"predict_GSE162025_NPC_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"977",1,"predict_GSE162025_NPC_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"978",1,"predict_GSE162025_NPC_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"979",1,"predict_GSE168652_Cervix_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"980",1,"predict_GSE168652_Cervix_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"981",1,"predict_GSE168652_Cervix_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"982",1,"predict_GSE168652_Cervix_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"983",1,"predict_GSE168652_Cervix_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"984",1,"predict_GSE168652_Cervix_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"985",1,"predict_GSE168652_Cervix_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"986",1,"predict_GSE168652_Cervix_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"987",1,"predict_GSE168652_Cervix_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",1,"Primary cancer cell"
"988",1,"predict_GSE168652_Cervix_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",1,"Primary cancer cell"
"989",1,"predict_GSE173682_Endome_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"990",1,"predict_GSE173682_Endome_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"991",1,"predict_GSE173682_Endome_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"992",1,"predict_GSE173682_Endome_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
"993",1,"predict_GSE173682_Endome_Epi_n20_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","20","Sensitivity",1,"Primary cancer cell"
"994",1,"predict_GSE173682_Endome_Epi_n20_GSE199994_HD1.csv","GSE199994 HD1
n=7032","20","Sensitivity",1,"Primary cancer cell"
"995",1,"predict_GSE173682_Endome_Epi_n5_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","5","Sensitivity",1,"Primary cancer cell"
"996",1,"predict_GSE173682_Endome_Epi_n5_GSE199994_HD1.csv","GSE199994 HD1
n=7032","5","Sensitivity",1,"Primary cancer cell"
"997",1,"predict_GSE173682_Endome_Epi_n500_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","500","Sensitivity",1,"Primary cancer cell"
"998",1,"predict_GSE173682_Endome_Epi_n500_GSE199994_HD1.csv","GSE199994 HD1
n=7032","500","Sensitivity",1,"Primary cancer cell"
"999",1,"predict_GSE173682_Ovarian_Epi_n10_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","10","Sensitivity",1,"Primary cancer cell"
"1000",1,"predict_GSE173682_Ovarian_Epi_n10_GSE199994_HD1.csv","GSE199994 HD1
n=7032","10","Sensitivity",1,"Primary cancer cell"
"1001",1,"predict_GSE173682_Ovarian_Epi_n100_GSE155698_Healthy_PBMC_1.csv","GSE155698 HD1
n=2720","100","Sensitivity",1,"Primary cancer cell"
"1002",1,"predict_GSE173682_Ovarian_Epi_n100_GSE199994_HD1.csv","GSE199994 HD1
n=7032","100","Sensitivity",1,"Primary cancer cell"
